frame_index,icon_c0_r0,icon_c0_r1,icon_c0_r2,icon_c1_r0,icon_c1_r1,icon_c1_r2,icon_c2_r0,icon_c2_r1,icon_c2_r2,icon_c3_r0,icon_c3_r1,icon_c3_r2,icon_c4_r0,icon_c4_r1,icon_c4_r2
447979,7,7,7,5,0,0,4,4,5,2,2,5,3,3,4
447980,5,5,6,2,2,2,5,5,5,3,5,5,0,1,1
447981,2,2,7,2,2,5,0,3,3,2,4,4,2,4,4
447982,6,6,6,4,4,4,7,0,0,1,1,1,1,7,7
447983,0,3,3,2,2,5,5,0,0,7,3,3,0,5,5
447984,3,3,0,0,3,3,2,2,2,1,1,2,3,4,4
447985,4,4,4,6,6,6,2,4,4,3,3,3,3,3,3
447986,5,5,5,0,2,2,5,5,5,0,2,2,0,0,5
447987,0,0,5,1,1,1,2,2,4,0,2,2,2,2,2
447988,3,0,0,6,6,4,4,4,6,5,5,5,0,0,5
447989,6,6,6,1,5,5,1,4,4,4,6,6,6,1,1
447990,6,6,4,6,6,1,4,5,5,6,1,1,2,0,0
447991,1,1,1,2,2,2,2,2,2,1,1,1,7,7,7
447992,6,6,6,6,6,4,4,4,6,1,1,2,6,2,2
447993,0,0,5,6,1,1,6,6,5,4,4,6,3,4,4
447994,5,5,5,2,2,2,6,5,5,0,2,2,4,4,4
447995,5,5,5,0,3,3,5,5,5,3,3,5,3,3,3
447996,3,3,3,4,4,4,2,2,2,5,5,7,4,4,3
447997,4,4,2,6,1,1,0,0,0,0,0,2,3,4,4
447998,3,4,4,3,6,6,2,2,2,5,5,5,7,7,7
447999,2,2,7,3,3,6,5,5,1,5,5,5,1,7,7
448000,2,7,7,6,6,4,3,3,7,0,2,2,4,4,4
448001,0,0,3,6,1,1,6,5,5,6,1,1,3,0,0
448002,1,3,3,6,1,1,7,7,0,5,5,7,7,3,3
448003,0,0,5,5,0,0,5,0,0,0,1,1,2,0,0
448004,5,6,6,3,6,6,0,0,0,0,0,1,0,0,1
448005,6,6,6,2,2,2,7,7,0,7,7,7,3,3,3
448006,1,1,1,2,2,2,3,3,3,7,3,3,6,1,1
448007,2,2,2,6,4,4,0,0,0,0,0,2,4,4,3
448008,6,4,4,5,5,0,6,6,5,2,5,5,4,4,4
448009,0,0,3,1,7,7,5,5,5,0,0,2,6,1,1
448010,4,4,2,6,6,6,4,4,5,3,5,5,6,6,1
448011,5,5,5,5,5,6,0,0,2,5,5,5,4,3,3
448012,5,5,5,3,3,3,5,5,5,1,1,1,1,1,2
448013,5,5,5,2,2,2,7,0,0,3,5,5,0,0,0
448014,7,7,7,4,1,1,0,0,0,5,4,4,6,1,1
448015,2,2,7,7,7,7,0,0,3,0,1,1,3,3,0
448016,7,7,7,2,2,2,4,6,6,0,0,2,1,7,7
448017,4,4,4,6,6,4,3,3,3,6,1,1,2,0,0
448018,1,3,3,5,5,6,7,7,0,0,0,1,6,1,1
448019,6,6,4,2,2,2,5,5,1,3,3,3,6,6,1
448020,5,6,6,5,0,0,3,3,3,0,0,0,2,2,2
448021,3,3,4,7,7,0,0,0,0,2,2,5,1,1,2
448022,2,2,7,6,1,1,1,1,1,3,3,0,1,7,7
448023,3,0,0,4,1,1,3,3,7,6,6,6,2,2,0
448024,2,2,2,6,4,4,5,5,5,2,5,5,0,0,5
448025,0,0,0,3,6,6,3,3,3,1,1,2,1,1,2
448026,3,0,0,2,2,2,1,1,1,3,0,0,1,2,2
448027,4,4,4,0,0,2,0,0,0,5,5,4,0,0,0
448028,5,5,6,0,0,0,4,5,5,3,3,0,7,7,7
448029,3,0,0,0,2,2,0,2,2,1,1,2,7,7,3
448030,0,5,5,4,1,1,5,5,5,3,3,3,4,4,4
448031,4,4,2,1,1,5,1,1,1,5,5,7,2,2,4
448032,5,6,6,6,6,6,1,1,4,7,7,3,3,3,4
448033,3,3,0,0,2,2,5,0,0,7,7,7,0,0,0
448034,6,6,6,1,1,7,4,5,5,5,4,4,0,0,0
448035,5,5,5,7,0,0,4,4,6,6,6,6,3,3,3
448036,2,2,7,1,7,7,4,4,6,5,4,4,7,3,3
448037,4,4,4,6,6,1,1,1,4,4,4,6,1,1,7
448038,3,3,4,1,1,1,0,0,0,4,4,4,1,1,2
448039,0,0,5,6,1,1,3,7,7,1,1,2,2,2,4
448040,7,7,0,0,2,2,3,3,3,4,6,6,3,3,0
448041,2,2,2,5,5,5,1,4,4,1,1,3,6,6,6
448042,6,6,6,4,4,4,0,0,0,5,5,5,4,4,4
448043,2,2,2,0,0,2,1,1,1,4,4,4,7,7,7
448044,1,1,3,1,1,1,2,2,2,7,7,7,6,6,6
448045,7,7,0,2,5,5,6,5,5,2,4,4,3,3,3
448046,0,0,3,4,1,1,1,1,1,1,1,1,0,0,1
448047,2,2,2,3,3,6,3,3,3,2,2,5,1,1,1
448048,3,3,4,6,6,6,6,5,5,3,3,3,3,3,4
448049,2,2,2,5,5,0,3,7,7,3,3,3,6,1,1
448050,1,3,3,7,0,0,4,4,6,2,5,5,6,6,1
448051,5,6,6,5,0,0,5,5,5,4,4,4,7,7,7
448052,0,3,3,7,7,0,4,4,5,5,5,5,7,7,3
448053,0,3,3,3,3,3,5,1,1,5,5,5,0,0,0
448054,4,1,1,4,4,4,6,6,6,6,6,0,1,1,2
448055,1,1,1,3,3,6,7,7,0,3,3,5,4,4,3
448056,7,7,0,2,5,5,5,0,0,4,6,6,2,4,4
448057,0,5,5,1,7,7,1,1,1,4,4,6,3,0,0
448058,5,5,5,1,1,5,0,0,2,3,3,5,2,2,4
448059,1,1,1,3,3,6,0,3,3,1,1,3,2,2,4
448060,0,0,5,4,4,4,6,5,5,6,1,1,5,5,5
448061,7,0,0,1,1,5,1,1,4,5,7,7,4,4,4
448062,0,3,3,3,3,6,7,0,0,5,5,5,3,4,4
448063,2,2,2,6,6,4,3,3,7,2,4,4,4,3,3
448064,0,0,5,2,2,2,3,3,3,4,6,6,5,5,6
448065,3,3,3,2,5,5,4,4,5,1,1,3,4,6,6
448066,1,3,3,0,2,2,0,0,0,6,0,0,6,6,2
448067,5,5,5,0,2,2,1,1,1,0,2,2,3,3,3
448068,1,1,3,5,6,6,0,0,0,3,3,3,2,2,4
448069,3,3,0,2,2,2,1,1,4,4,4,4,5,5,6
448070,0,0,5,3,3,3,3,3,3,4,4,6,6,6,1
448071,2,2,2,0,0,3,0,0,0,6,6,6,4,3,3
448072,5,6,6,6,6,4,1,1,4,0,0,0,4,6,6
448073,5,5,6,5,6,6,1,1,1,4,4,6,3,4,4
448074,5,6,6,1,1,1,5,5,5,3,3,3,5,5,6
448075,5,5,6,4,4,4,0,2,2,1,1,2,6,6,6
448076,3,3,4,3,6,6,3,7,7,4,4,4,4,4,3
448077,1,1,1,4,1,1,1,1,4,7,7,3,5,6,6
448078,2,2,7,6,6,1,3,3,3,1,2,2,3,3,3
448079,2,2,2,1,1,1,5,5,5,5,5,5,1,2,2
448080,1,3,3,2,2,5,4,4,4,6,6,1,0,0,5
448081,5,5,6,0,0,3,4,4,6,0,0,0,3,0,0
448082,3,3,4,1,5,5,2,2,4,4,4,4,0,5,5
448083,7,0,0,2,2,2,7,7,7,6,6,6,1,7,7
448084,4,4,2,1,7,7,2,2,2,2,4,4,5,5,5
448085,5,5,6,6,6,4,5,5,1,3,3,5,4,4,3
448086,3,3,4,2,2,2,4,5,5,4,4,4,0,0,0
448087,3,3,4,0,2,2,5,5,5,6,0,0,4,4,6
448088,4,4,4,2,2,5,5,5,5,0,0,1,5,5,5
448089,4,2,2,0,3,3,1,1,1,2,5,5,3,3,4
448090,7,0,0,4,4,1,0,0,2,5,7,7,3,3,3
448091,0,5,5,7,7,7,7,7,7,0,2,2,2,2,4
448092,4,4,2,5,5,0,6,6,5,4,4,6,4,4,6
448093,2,2,2,0,0,0,1,4,4,0,0,0,5,5,5
448094,5,5,5,3,3,3,4,5,5,3,0,0,0,0,0
448095,5,5,6,5,6,6,2,2,2,0,0,0,5,5,6
448096,1,1,3,0,2,2,5,1,1,5,4,4,3,0,0
448097,4,2,2,4,4,4,1,1,1,1,1,3,7,7,3
448098,1,1,1,5,6,6,5,5,5,4,4,4,4,4,6
448099,7,7,7,2,2,2,1,1,1,4,4,6,2,2,2
448100,0,0,5,0,3,3,1,1,1,7,3,3,0,0,1
448101,3,4,4,5,6,6,1,1,1,3,3,5,4,3,3
448102,2,7,7,6,4,4,7,7,7,6,1,1,3,3,3
448103,5,5,5,0,0,0,1,1,1,5,5,4,1,1,2
448104,0,3,3,7,0,0,5,5,5,5,5,5,0,0,0
448105,5,5,6,1,5,5,2,4,4,4,4,6,6,6,6
448106,0,0,0,3,3,3,0,0,0,2,2,5,2,0,0
448107,3,0,0,0,0,2,1,1,1,1,1,1,0,0,1
448108,6,6,4,6,4,4,6,6,5,3,3,5,2,2,2
448109,5,5,5,1,5,5,5,0,0,5,5,7,4,4,3
448110,0,5,5,3,6,6,3,7,7,2,5,5,4,4,4
448111,2,2,7,6,4,4,1,1,4,4,4,4,3,4,4
448112,0,0,5,5,5,0,6,6,6,1,1,1,2,2,2
448113,3,3,0,6,4,4,5,5,5,6,6,1,0,1,1
448114,0,0,3,1,1,1,4,4,4,7,3,3,6,6,2
448115,2,2,2,1,5,5,3,3,3,5,7,7,3,3,3
448116,0,0,0,1,1,5,2,2,2,4,6,6,4,4,4
448117,0,3,3,4,4,4,2,2,2,3,3,3,7,3,3
448118,1,3,3,2,5,5,6,6,6,7,3,3,3,3,3
448119,4,4,2,6,4,4,2,2,2,4,4,6,0,0,0
448120,6,6,4,7,0,0,5,1,1,5,4,4,0,0,5
448121,6,6,6,5,0,0,6,5,5,4,4,4,4,4,4
448122,3,4,4,0,2,2,3,3,3,4,4,6,0,0,1
448123,4,4,2,2,2,5,6,6,6,2,5,5,0,0,0
448124,0,3,3,6,6,1,6,6,6,0,0,0,6,6,2
448125,7,7,0,5,5,0,7,7,7,3,3,3,4,4,4
448126,7,7,7,1,1,1,1,1,4,4,6,6,0,5,5
448127,3,4,4,1,1,7,2,2,2,5,5,5,2,0,0
448128,2,2,7,0,0,3,6,6,6,7,3,3,1,2,2
448129,5,5,5,3,3,6,2,2,2,6,6,6,3,3,3
448130,4,4,2,6,4,4,0,0,3,7,3,3,1,1,2
448131,4,1,1,5,0,0,1,1,4,3,3,0,3,0,0
448132,0,0,5,7,7,0,5,5,0,4,6,6,0,0,1
448133,3,3,4,6,4,4,2,2,2,1,1,1,1,1,2
448134,5,5,6,6,1,1,5,5,5,2,2,5,4,3,3
448135,6,6,6,7,0,0,0,0,0,4,6,6,1,7,7
448136,5,5,6,4,4,4,6,6,5,4,4,4,0,1,1
448137,1,3,3,2,5,5,3,7,7,6,6,6,2,2,4
448138,2,2,2,5,5,5,7,0,0,5,5,5,0,1,1
448139,6,4,4,6,6,4,2,2,2,2,2,2,4,3,3
448140,5,6,6,1,1,5,0,0,0,0,0,2,0,5,5
448141,5,5,6,1,1,1,5,5,0,1,2,2,0,1,1
448142,3,0,0,1,1,5,5,5,5,6,0,0,0,0,0
448143,4,4,1,3,3,3,2,2,2,5,5,5,2,2,4
448144,3,4,4,6,6,6,2,4,4,5,5,7,0,0,0
448145,7,7,7,7,7,0,4,5,5,0,0,2,6,1,1
448146,1,1,1,0,0,0,7,7,0,4,4,4,6,6,6
448147,5,5,6,4,4,4,0,0,0,0,0,2,7,3,3
448148,6,6,4,2,2,5,6,6,6,6,1,1,2,0,0
448149,4,4,1,0,0,2,7,0,0,0,0,0,1,1,1
448150,0,0,5,4,4,4,5,1,1,6,6,0,3,3,0
448151,5,5,5,1,1,1,7,7,0,0,2,2,2,4,4
448152,1,1,1,2,2,5,5,5,5,1,1,2,6,6,2
448153,3,3,0,5,5,5,2,2,2,3,3,3,0,1,1
448154,6,4,4,2,2,2,7,7,0,4,4,4,2,4,4
448155,1,1,1,0,0,3,3,3,7,4,6,6,5,6,6
448156,7,7,0,5,6,6,0,0,3,4,4,4,0,0,0
448157,7,7,7,4,4,1,2,2,2,5,4,4,2,0,0
448158,0,3,3,2,5,5,5,0,0,0,2,2,5,6,6
448159,3,3,4,1,5,5,3,3,7,3,3,0,3,3,0
448160,7,0,0,1,5,5,2,4,4,1,1,3,6,2,2
448161,6,6,4,0,2,2,2,2,2,6,6,0,4,4,3
448162,5,5,6,1,7,7,2,4,4,3,3,3,7,7,7
448163,6,4,4,1,7,7,0,0,3,4,6,6,1,1,7
448164,4,1,1,1,1,5,1,1,1,7,3,3,1,7,7
448165,3,4,4,3,3,6,3,3,7,2,5,5,7,7,3
448166,2,2,2,2,2,2,7,7,7,0,2,2,4,4,4
448167,7,7,7,7,0,0,0,2,2,3,3,5,0,0,0
448168,7,7,7,0,0,3,4,6,6,1,2,2,7,7,7
448169,5,6,6,7,7,7,5,0,0,4,6,6,4,4,6
448170,4,4,1,1,7,7,3,7,7,6,1,1,2,2,0
448171,4,2,2,6,6,1,3,3,3,3,5,5,6,6,2
448172,3,3,0,7,7,7,6,5,5,3,3,3,4,4,4
448173,5,6,6,7,0,0,0,0,0,2,5,5,0,5,5
448174,7,7,0,0,2,2,2,4,4,5,5,7,0,0,0
448175,1,1,3,5,5,6,0,3,3,1,1,2,4,6,6
448176,0,3,3,2,5,5,2,2,2,3,0,0,4,3,3
448177,7,7,7,1,1,5,3,3,3,2,4,4,3,3,0
448178,4,1,1,2,2,5,5,5,1,1,3,3,1,1,7
448179,0,0,0,3,3,6,0,0,0,2,2,4,2,0,0
448180,4,4,1,6,6,6,0,2,2,1,1,3,2,4,4
448181,3,0,0,1,7,7,0,3,3,1,3,3,4,3,3
448182,6,6,4,0,0,0,5,0,0,6,6,6,0,0,0
448183,7,7,7,7,7,0,2,2,4,5,5,5,0,0,0
448184,0,0,5,1,1,1,6,6,6,1,3,3,5,5,5
448185,5,5,5,1,1,5,0,2,2,3,0,0,1,1,2
448186,4,4,1,0,0,2,1,1,1,5,5,7,2,4,4
448187,2,2,7,2,2,5,5,0,0,7,7,3,1,1,1
448188,2,2,7,1,1,1,5,5,5,2,4,4,2,2,0
448189,6,6,6,2,2,2,5,5,5,3,3,5,5,5,5
448190,2,7,7,3,3,3,7,0,0,1,1,3,2,0,0
448191,3,3,4,5,0,0,2,2,2,5,5,7,2,2,4
448192,2,7,7,2,5,5,3,3,3,1,2,2,4,6,6
448193,4,2,2,5,5,0,2,2,4,7,7,7,0,0,0
448194,3,3,4,1,1,5,5,5,0,4,6,6,4,6,6
448195,3,0,0,5,6,6,0,2,2,7,7,7,1,1,2
448196,1,3,3,2,2,2,4,4,4,3,0,0,0,1,1
448197,6,6,4,1,1,7,6,6,6,4,4,6,4,4,3
448198,7,7,7,3,6,6,4,5,5,0,0,0,7,7,7
448199,3,3,4,3,6,6,0,0,0,5,7,7,6,2,2
448200,5,5,6,0,0,0,4,5,5,4,4,6,3,3,0
448201,5,5,5,6,6,4,6,6,6,5,5,5,0,1,1
448202,1,1,1,1,1,7,3,3,3,7,7,7,5,5,6
448203,2,2,2,3,3,3,2,2,2,2,4,4,2,2,4
448204,1,1,1,4,4,4,0,0,3,4,4,4,1,1,1
448205,3,3,0,1,1,5,6,6,5,5,4,4,0,0,5
448206,0,3,3,4,1,1,3,3,3,0,1,1,6,6,1
448207,0,5,5,2,5,5,5,5,5,7,7,7,4,4,4
448208,4,1,1,0,2,2,3,3,7,3,5,5,1,2,2
448209,2,2,2,5,6,6,0,0,2,4,6,6,2,2,0
448210,2,2,7,2,5,5,7,7,0,5,5,5,1,2,2
448211,7,7,0,2,2,2,4,4,4,5,5,4,0,0,0
448212,7,7,7,5,0,0,6,6,5,5,5,5,6,2,2
448213,2,2,7,1,1,1,3,7,7,6,6,0,0,0,0
448214,3,4,4,5,6,6,0,2,2,6,1,1,4,4,4
448215,1,1,1,0,0,3,3,3,3,1,3,3,3,3,0
448216,5,5,5,7,7,0,4,4,4,4,4,6,3,3,0
448217,7,7,7,0,0,3,4,6,6,5,5,5,3,4,4
448218,6,6,6,4,4,4,6,6,6,5,5,5,0,0,1
448219,7,0,0,2,2,5,2,2,4,4,4,4,6,1,1
448220,6,6,6,5,5,5,5,0,0,0,1,1,4,4,6
448221,0,0,5,5,0,0,0,0,3,3,3,3,3,3,3
448222,6,6,6,5,5,5,5,0,0,1,3,3,6,6,6
448223,1,1,1,0,0,2,6,6,6,3,0,0,5,6,6
448224,1,1,3,6,6,1,0,3,3,3,3,0,1,1,2
448225,7,0,0,4,4,1,3,3,3,1,2,2,5,5,5
448226,0,0,0,0,0,3,3,3,3,5,5,4,5,5,5
448227,1,1,3,2,5,5,5,0,0,3,3,3,3,3,3
448228,2,2,7,3,6,6,4,6,6,6,6,0,2,2,2
448229,7,7,7,2,5,5,4,4,4,2,2,5,7,7,7
448230,4,4,4,2,2,2,4,6,6,6,1,1,1,1,1
448231,4,2,2,5,5,0,1,1,4,0,0,0,5,5,5
448232,0,5,5,7,7,0,5,5,0,5,5,4,0,1,1
448233,6,4,4,1,7,7,3,3,3,4,4,6,3,0,0
448234,4,4,1,2,2,5,3,3,3,0,0,2,4,4,4
448235,1,3,3,4,4,4,4,4,4,6,0,0,5,5,6
448236,4,4,1,1,1,1,5,0,0,0,0,2,0,0,5
448237,2,7,7,4,4,1,5,1,1,3,3,3,3,3,3
448238,0,0,5,4,4,4,7,7,7,4,4,4,3,0,0
448239,1,1,1,4,1,1,5,1,1,1,1,3,3,0,0
448240,3,4,4,7,0,0,3,3,3,1,2,2,0,0,0
448241,0,3,3,0,2,2,6,6,5,7,7,3,0,5,5
448242,1,1,1,3,3,3,0,0,0,1,1,3,4,4,6
448243,3,3,4,2,2,2,5,5,0,3,3,5,7,3,3
448244,1,3,3,0,2,2,3,3,3,0,2,2,4,4,6
448245,3,3,0,5,0,0,2,2,2,6,6,0,0,5,5
448246,5,5,5,5,5,0,7,7,7,3,3,0,2,2,4
448247,4,1,1,4,4,1,2,2,2,3,5,5,4,4,4
448248,3,4,4,2,2,2,0,0,0,0,2,2,5,5,6
448249,4,2,2,6,6,1,5,5,5,5,5,5,3,3,4
448250,4,4,4,5,5,5,1,1,1,1,1,2,1,2,2
448251,3,0,0,0,3,3,2,2,2,0,0,1,2,4,4
448252,2,2,2,0,0,2,6,6,6,1,1,1,0,0,5
448253,1,1,3,1,5,5,1,1,4,1,1,2,6,6,1
448254,0,3,3,1,1,7,3,3,3,2,2,5,0,0,0
448255,1,1,1,1,1,7,4,5,5,3,5,5,6,6,1
448256,0,0,0,4,4,1,3,7,7,0,0,1,2,2,2
448257,1,1,1,5,5,5,1,4,4,3,0,0,4,3,3
448258,6,6,4,3,3,3,3,3,3,0,2,2,3,3,0
448259,0,0,5,0,0,0,1,1,1,5,7,7,5,5,5
448260,1,1,3,7,7,0,3,3,7,6,6,6,3,0,0
448261,2,2,2,7,7,0,1,1,4,5,4,4,5,5,5
448262,4,2,2,4,1,1,6,5,5,0,0,2,0,0,0
448263,3,0,0,0,0,2,1,1,1,2,5,5,2,0,0
448264,2,7,7,7,7,7,7,0,0,3,3,0,0,0,0
448265,3,3,0,1,1,1,4,4,6,3,5,5,3,3,4
448266,4,4,4,3,3,6,3,3,3,3,3,0,0,0,0
448267,5,5,5,1,1,5,5,5,1,3,3,0,0,0,1
448268,1,1,1,2,2,2,4,6,6,3,3,3,2,2,4
448269,3,3,0,0,0,0,3,3,3,7,3,3,2,4,4
448270,0,0,5,1,1,5,7,7,7,5,5,7,1,1,1
448271,5,5,5,1,1,7,2,4,4,5,4,4,2,2,2
448272,2,2,7,2,5,5,5,0,0,5,5,7,4,4,4
448273,3,0,0,2,5,5,2,2,4,3,3,3,2,2,2
448274,7,0,0,6,6,1,2,4,4,3,5,5,2,2,2
448275,7,7,7,1,1,5,0,3,3,5,7,7,4,4,3
448276,7,7,7,5,5,0,0,2,2,5,5,5,4,4,4
448277,0,3,3,2,5,5,2,2,2,0,2,2,3,4,4
448278,2,2,2,5,6,6,6,6,6,4,4,6,0,1,1
448279,3,0,0,3,6,6,7,7,7,3,0,0,3,3,3
448280,4,4,1,5,6,6,6,5,5,6,6,0,3,3,0
448281,4,4,2,3,6,6,1,1,1,4,4,4,0,0,0
448282,6,6,4,0,0,3,1,4,4,7,3,3,4,4,6
448283,2,7,7,3,6,6,3,3,3,0,0,1,6,2,2
448284,1,1,1,0,0,3,2,2,2,4,4,6,4,4,4
448285,5,5,6,3,3,3,0,0,0,4,4,6,5,6,6
448286,4,4,4,7,0,0,2,2,2,5,4,4,0,5,5
448287,4,2,2,2,2,2,2,2,2,4,6,6,5,6,6
448288,0,3,3,5,5,0,7,0,0,2,5,5,1,1,1
448289,0,5,5,7,0,0,6,6,5,2,5,5,4,4,6
448290,1,1,1,5,5,0,1,1,4,4,4,4,5,5,6
448291,3,3,0,1,1,1,4,6,6,1,1,1,0,0,1
448292,3,4,4,2,5,5,4,6,6,1,3,3,3,4,4
448293,5,5,5,3,3,3,0,2,2,2,2,2,7,3,3
448294,0,0,3,4,4,4,0,3,3,6,6,0,0,0,0
448295,7,0,0,6,6,1,7,7,0,1,2,2,6,6,6
448296,0,3,3,5,5,0,0,0,3,4,6,6,0,0,0
448297,6,6,4,0,0,3,3,3,3,0,0,1,0,0,5
448298,5,5,5,5,5,0,5,5,5,4,4,4,4,4,4
448299,2,2,2,7,7,0,1,4,4,5,5,4,2,2,0
448300,4,1,1,6,6,4,3,3,3,3,3,3,2,2,2
448301,5,5,5,3,6,6,6,6,5,7,3,3,2,4,4
448302,4,2,2,2,5,5,5,0,0,7,7,7,6,6,1
448303,0,0,3,6,6,1,1,1,1,5,7,7,6,1,1
448304,2,2,7,1,5,5,2,2,2,4,4,4,4,3,3
448305,3,3,0,0,3,3,5,5,5,4,4,4,1,2,2
448306,2,2,7,0,0,0,7,7,0,3,3,0,5,6,6
448307,5,5,6,6,6,4,3,3,3,3,0,0,5,5,5
448308,2,2,2,7,7,0,4,4,4,2,2,2,0,1,1
448309,3,3,4,6,1,1,5,5,0,6,6,1,6,1,1
448310,4,4,1,0,0,3,7,7,7,4,4,4,7,7,3
448311,4,2,2,6,4,4,5,0,0,0,0,1,0,1,1
448312,2,2,2,4,4,4,5,0,0,4,4,4,5,5,6
448313,0,3,3,0,0,3,4,4,4,4,4,4,1,1,1
448314,3,3,4,1,1,5,3,3,7,7,7,3,1,2,2
448315,3,0,0,4,1,1,7,0,0,0,0,0,1,2,2
448316,6,4,4,0,0,2,7,7,0,6,6,1,1,1,2
448317,0,0,0,4,1,1,6,6,5,4,6,6,7,3,3
448318,2,2,7,0,3,3,7,7,0,2,5,5,4,4,3
448319,5,6,6,2,2,2,3,7,7,3,3,3,2,0,0
448320,3,0,0,4,4,4,6,6,6,5,5,5,1,1,2
448321,2,7,7,2,2,2,1,1,1,3,0,0,3,0,0
448322,4,4,4,5,5,0,1,1,1,3,5,5,7,7,3
448323,0,5,5,6,6,1,0,0,3,5,4,4,6,6,1
448324,7,7,0,2,2,2,0,0,0,4,4,6,1,1,7
448325,7,7,7,0,3,3,3,3,3,5,5,7,6,6,1
448326,0,0,5,6,4,4,2,2,4,5,5,7,3,3,0
448327,6,4,4,2,2,2,5,0,0,0,0,0,3,3,3
448328,6,6,4,6,6,4,3,3,3,4,4,6,4,4,4
448329,6,6,4,1,1,5,4,5,5,3,3,0,4,6,6
448330,4,1,1,3,6,6,0,0,2,3,3,5,1,7,7
448331,4,4,4,3,3,3,4,4,4,6,6,0,0,0,5
448332,4,2,2,7,0,0,7,0,0,1,1,1,1,1,7
448333,0,5,5,6,6,4,5,0,0,0,2,2,2,2,4
448334,4,2,2,3,3,3,4,6,6,2,4,4,0,1,1
448335,2,2,2,1,5,5,3,3,7,3,3,5,6,6,2
448336,0,5,5,5,5,0,3,3,3,6,1,1,5,5,6
448337,7,7,0,7,7,0,2,2,2,0,1,1,1,1,7
448338,4,1,1,2,2,2,0,0,2,7,7,7,0,0,1
448339,1,3,3,7,7,7,5,5,0,3,3,5,0,0,5
448340,0,0,0,0,2,2,4,4,5,5,5,5,2,4,4
448341,4,4,2,6,6,1,0,3,3,4,4,4,1,2,2
448342,0,5,5,7,0,0,4,4,4,7,7,7,2,2,2
448343,0,0,3,3,3,6,1,1,1,6,0,0,4,4,3
448344,1,3,3,6,6,6,1,1,1,3,3,3,0,1,1
448345,0,0,0,2,2,5,2,2,2,5,5,4,2,2,4
448346,4,1,1,0,3,3,3,3,7,3,5,5,4,4,4
448347,7,7,7,1,1,1,1,1,1,1,1,3,5,6,6
448348,3,3,0,3,3,3,4,4,4,3,3,5,3,3,3
448349,3,3,4,3,3,6,1,1,4,5,5,7,4,6,6
448350,0,5,5,0,0,0,4,5,5,4,4,4,7,3,3
448351,4,4,4,6,4,4,0,2,2,3,3,3,1,1,7
448352,7,0,0,6,6,1,7,7,7,3,5,5,6,2,2
448353,6,6,4,0,3,3,1,1,1,4,4,4,6,6,1
448354,7,7,7,1,1,1,2,2,2,0,2,2,4,4,4
448355,4,4,2,1,5,5,0,3,3,7,3,3,2,2,0
448356,4,1,1,0,3,3,6,6,6,2,2,4,0,5,5
448357,1,1,1,3,3,3,4,5,5,1,1,1,2,2,4
448358,2,7,7,4,4,4,0,0,3,0,0,2,5,5,5
448359,0,0,3,4,1,1,2,2,2,7,3,3,2,4,4
448360,6,6,6,1,5,5,0,0,0,0,0,2,3,3,0
448361,3,4,4,6,4,4,3,3,7,7,7,7,1,7,7
448362,4,1,1,3,3,6,5,0,0,1,1,2,4,4,6
448363,3,0,0,6,4,4,3,7,7,2,2,5,1,1,1
448364,5,5,5,3,3,3,7,7,0,1,1,2,2,4,4
448365,3,4,4,1,1,1,1,1,1,6,1,1,6,6,6
448366,1,1,1,6,4,4,6,6,6,4,4,4,3,3,4
448367,7,7,7,2,2,5,7,7,0,4,6,6,0,0,0
448368,3,4,4,7,7,0,7,7,7,3,3,5,4,4,6
448369,4,4,1,7,7,7,2,4,4,0,0,2,4,3,3
448370,7,7,0,3,3,3,2,2,2,5,7,7,3,3,3
448371,1,1,3,2,2,5,1,1,4,4,4,6,2,0,0
448372,4,2,2,3,6,6,1,1,1,5,5,5,3,3,4
448373,3,0,0,0,2,2,3,3,3,5,4,4,5,6,6
448374,7,0,0,7,0,0,3,3,3,6,0,0,3,3,0
448375,1,1,1,1,7,7,5,5,0,0,2,2,4,4,4
448376,1,1,1,6,6,6,6,6,5,3,0,0,1,1,2
448377,1,1,3,0,3,3,1,4,4,3,3,5,6,2,2
448378,6,6,4,5,5,6,2,2,2,4,4,6,0,0,1
448379,0,5,5,0,3,3,4,5,5,0,1,1,3,3,3
448380,2,7,7,2,2,2,2,2,4,6,6,6,6,1,1
448381,4,1,1,1,1,5,0,2,2,2,2,5,5,5,6
448382,2,2,2,2,5,5,5,5,1,2,5,5,4,4,3
448383,5,5,5,4,4,4,2,2,2,0,0,0,2,0,0
448384,4,1,1,3,6,6,4,6,6,3,3,0,4,4,4
448385,6,4,4,7,7,0,5,5,5,3,0,0,3,3,4
448386,3,4,4,1,1,5,6,5,5,1,1,1,4,6,6
448387,7,7,0,4,1,1,4,6,6,4,6,6,6,6,6
448388,5,5,5,3,3,3,1,1,1,5,5,5,6,6,6
448389,1,1,1,4,4,4,5,5,5,5,5,4,3,3,3
448390,3,3,3,5,5,5,0,0,0,2,2,4,5,5,6
448391,2,2,7,6,6,6,1,1,1,1,2,2,4,6,6
448392,4,4,1,1,1,7,0,2,2,1,2,2,2,4,4
448393,3,3,4,1,7,7,2,2,2,2,2,5,3,3,3
448394,3,0,0,1,1,7,6,6,5,0,0,0,4,4,4
448395,6,6,6,3,3,6,6,6,5,4,4,6,3,3,3
448396,2,2,7,6,6,1,4,5,5,1,1,2,5,5,6
448397,4,2,2,5,5,5,3,3,3,4,4,4,2,2,0
448398,3,3,3,5,6,6,6,5,5,3,3,5,0,0,0
