frame_index,icon_c0_r0,icon_c0_r1,icon_c0_r2,icon_c1_r0,icon_c1_r1,icon_c1_r2,icon_c2_r0,icon_c2_r1,icon_c2_r2,icon_c3_r0,icon_c3_r1,icon_c3_r2,icon_c4_r0,icon_c4_r1,icon_c4_r2
359288,5,1,4,4,2,3,2,5,8,2,10,3,7,3,11
359289,8,0,1,3,5,9,4,8,6,11,1,4,3,1,2
359290,5,1,9,8,10,1,4,3,1,8,5,2,0,8,3
359291,4,8,2,10,3,5,1,0,0,0,0,3,0,0,0
359292,10,2,8,5,5,5,2,4,3,5,3,2,6,1,0
359293,7,2,3,11,7,2,10,7,5,8,0,7,0,3,6
359294,3,6,7,2,0,0,10,2,0,3,0,7,5,1,0
359295,6,7,10,0,10,3,9,0,10,5,2,10,5,1,0
359296,0,4,4,2,3,0,5,7,10,3,11,1,10,7,9
359297,2,0,8,5,7,8,8,8,8,1,8,8,4,7,9
359298,5,1,8,1,10,2,8,8,3,6,3,4,1,8,8
359299,0,0,0,0,0,0,3,1,4,3,0,7,3,1,0
359300,2,8,0,4,8,9,6,7,9,2,2,2,2,2,2
359301,0,7,10,2,7,7,8,2,4,8,2,10,7,7,3
359302,6,7,5,7,2,9,6,7,9,1,5,8,2,7,0
359303,4,3,8,10,10,10,1,4,8,2,10,7,3,6,1
359304,7,10,8,8,0,10,0,1,4,10,10,10,3,4,5
359305,0,3,6,9,3,11,8,6,7,5,2,10,8,3,4
359306,0,3,6,2,2,2,2,4,3,3,4,1,11,2,5
359307,2,0,10,9,8,0,8,2,4,7,5,2,3,1,10
359308,8,0,3,1,8,10,9,0,10,3,2,4,6,6,6
359309,1,2,5,5,1,4,5,1,10,7,9,8,5,1,0
359310,0,3,6,0,7,1,1,10,2,7,5,2,4,5,2
359311,4,3,8,1,1,1,1,1,1,6,3,4,10,8,5
359312,5,1,4,4,8,9,8,0,5,7,4,3,10,7,9
359313,0,3,6,10,2,7,6,7,9,10,3,11,1,10,7
359314,7,10,8,1,10,2,6,2,10,7,4,3,7,4,7
359315,1,4,3,8,9,3,5,7,10,3,0,7,8,3,4
359316,7,0,3,8,9,3,0,11,1,11,1,6,5,7,4
359317,7,10,2,3,5,7,7,10,2,8,5,2,0,8,3
359318,10,2,8,9,8,0,5,1,10,6,3,4,7,9,2
359319,10,8,0,4,8,9,7,6,2,4,3,8,4,1,10
359320,7,0,3,4,4,4,1,4,8,1,0,8,2,5,7
359321,4,8,2,7,2,10,2,10,7,1,5,8,4,5,2
359322,0,7,7,0,10,3,9,0,10,0,7,5,7,9,0
359323,1,4,8,0,0,0,6,7,9,2,4,1,4,7,9
359324,1,4,3,3,5,7,1,10,10,2,10,3,4,7,3
359325,7,10,8,0,7,6,5,7,6,4,1,5,4,4,3
359326,7,10,8,0,0,0,2,10,7,0,0,3,10,8,5
359327,2,8,0,1,1,1,5,8,2,8,0,7,9,2,3
359328,5,1,8,5,1,4,6,2,10,5,2,1,9,2,3
359329,0,6,6,0,7,1,6,6,6,5,2,1,2,5,7
359330,9,1,4,9,3,11,0,11,1,4,1,5,7,9,2
359331,2,8,0,10,10,10,6,2,10,3,0,7,10,3,1
359332,2,5,7,6,3,0,3,5,7,10,7,6,5,7,4
359333,3,8,9,3,0,7,2,0,1,1,5,7,4,4,4
359334,3,6,7,4,8,9,6,2,10,0,8,10,0,7,10
359335,1,4,3,4,8,9,3,1,4,1,3,2,3,1,1
359336,9,7,2,6,6,6,6,6,6,0,7,4,2,7,0
359337,5,1,4,3,3,3,1,4,8,3,3,3,3,3,3
359338,0,1,2,1,8,10,3,5,2,8,8,8,2,4,7
359339,3,10,5,1,4,3,0,1,4,8,6,3,7,7,7
359340,4,4,1,6,1,10,4,4,3,9,8,6,4,4,4
359341,3,3,3,7,2,3,2,0,1,3,3,3,3,3,3
359342,0,3,6,8,10,1,5,2,0,1,0,8,8,5,2
359343,2,3,10,9,8,0,4,8,0,2,2,2,7,10,8
359344,2,5,7,2,1,1,11,1,1,10,3,11,5,7,4
359345,5,1,9,8,9,3,7,10,2,3,4,1,1,10,7
359346,8,2,0,0,1,8,3,1,4,2,2,2,7,9,2
359347,3,6,7,7,1,10,0,11,1,3,0,7,7,3,11
359348,2,5,7,6,1,10,5,7,10,8,8,8,5,2,10
359349,5,7,0,9,3,11,10,2,5,3,3,3,7,9,0
359350,7,5,1,0,10,3,2,4,3,3,8,5,10,3,1
359351,0,3,6,3,5,7,7,5,7,3,4,1,11,2,5
359352,8,2,0,8,3,0,4,8,0,3,3,3,5,1,0
359353,0,3,6,1,1,8,3,5,7,1,1,1,0,7,10
359354,4,8,2,9,8,0,10,3,5,0,7,4,7,9,2
359355,7,2,3,7,7,7,5,7,6,10,7,6,7,7,7
359356,0,3,6,9,9,9,0,1,4,1,5,7,9,0,3
359357,8,2,0,8,8,8,11,1,8,5,8,0,8,8,8
359358,0,3,6,9,3,11,0,1,4,2,1,0,10,10,10
359359,7,2,3,7,8,5,2,0,1,10,3,11,8,5,2
359360,10,10,10,5,7,8,5,8,2,1,10,10,2,3,1
359361,1,1,1,1,1,1,1,1,1,5,8,0,3,11,2
359362,3,10,5,5,7,8,5,7,10,7,4,3,4,7,3
359363,5,1,4,4,8,9,5,8,2,3,2,4,3,1,0
359364,7,5,1,5,1,4,8,6,7,2,10,3,10,7,9
359365,5,1,9,8,5,1,8,8,8,1,8,8,4,7,9
359366,7,5,1,6,3,0,1,1,1,2,10,7,1,1,1
359367,4,3,8,1,4,3,5,2,0,1,1,1,5,7,4
359368,10,2,8,2,7,4,8,2,4,1,4,4,4,3,4
359369,8,5,1,9,8,0,3,1,4,7,4,3,11,2,5
359370,5,1,8,8,3,0,3,3,3,3,3,3,10,7,9
359371,5,1,8,1,10,2,10,10,3,1,5,8,4,5,2
359372,7,1,4,8,3,0,7,6,2,3,11,1,7,3,4
359373,1,9,7,0,0,0,0,0,0,3,11,1,5,2,7
359374,0,3,6,7,8,5,11,1,9,9,8,6,3,4,5
359375,1,2,5,10,1,4,5,7,6,4,3,8,8,8,8
359376,5,1,4,10,1,4,4,8,6,7,7,7,3,4,5
359377,0,7,7,2,7,4,3,5,7,10,3,11,3,4,5
359378,5,1,8,0,1,8,1,4,8,3,11,1,3,11,2
359379,3,8,9,1,8,10,10,2,0,8,8,8,7,9,2
359380,5,1,4,0,10,3,6,7,9,8,10,7,2,7,0
359381,5,1,8,3,5,7,7,5,7,7,9,8,0,8,3
359382,1,9,7,3,5,9,5,7,6,6,3,0,3,4,1
359383,1,8,5,1,8,10,2,4,3,9,9,9,3,4,5
359384,4,4,4,1,8,10,2,10,7,5,2,10,9,2,3
359385,10,2,8,7,2,5,5,5,5,8,6,3,5,5,3
359386,0,3,6,7,7,7,1,4,8,7,7,7,3,1,2
359387,7,10,2,2,6,3,8,2,4,6,3,4,2,2,2
359388,0,1,2,8,9,3,4,3,1,5,2,1,10,7,9
359389,5,1,9,1,4,2,4,3,1,3,0,7,0,8,3
359390,0,3,6,5,5,5,0,10,3,8,2,10,1,5,5
359391,9,7,2,9,8,0,5,8,2,0,7,4,4,1,10
359392,1,2,5,8,5,1,4,8,6,1,4,4,7,9,2
359393,4,8,2,1,1,1,0,1,4,11,1,1,5,1,0
359394,7,0,3,7,2,9,5,1,10,7,6,3,7,9,0
359395,8,9,0,5,7,8,4,8,0,0,7,5,0,0,0
359396,10,10,10,10,3,5,10,10,10,4,3,8,10,10,10
359397,3,6,7,1,10,2,9,9,9,9,9,9,2,5,7
359398,1,4,8,7,8,3,3,5,7,5,2,1,8,3,4
359399,2,0,0,8,10,1,0,5,1,7,6,3,0,7,10
359400,0,3,6,7,2,8,8,8,8,2,4,1,3,1,2
359401,0,2,2,9,3,11,8,2,4,8,0,7,10,7,9
359402,1,4,8,5,7,8,1,1,1,5,8,0,10,8,5
359403,1,8,5,4,2,6,6,6,6,6,6,6,1,10,7
359404,9,7,2,8,8,8,3,1,4,7,5,2,4,7,9
359405,4,4,4,3,11,7,4,8,0,4,1,5,2,3,1
359406,3,8,9,3,5,7,7,6,2,3,2,4,2,5,7
359407,8,0,3,4,8,9,8,2,4,7,4,3,3,1,2
359408,7,10,2,2,6,3,1,1,1,2,10,7,1,1,1
359409,9,0,7,1,4,3,1,10,2,3,0,7,10,8,5
359410,0,1,2,3,5,9,10,3,5,6,6,6,10,8,5
359411,7,0,3,4,3,5,11,1,9,2,10,7,9,3,4
359412,4,3,8,4,3,5,0,11,1,5,2,10,7,9,2
359413,6,7,10,8,5,1,0,0,0,4,1,5,7,3,11
359414,5,1,4,2,7,7,7,6,2,10,7,6,7,3,4
359415,5,7,0,5,7,8,10,2,0,0,8,2,11,2,5
359416,0,0,0,7,1,10,8,0,5,2,10,7,5,2,7
359417,8,9,0,8,3,0,3,5,2,9,8,6,9,9,9
359418,3,6,7,1,10,2,5,7,10,2,2,2,2,2,3
359419,5,7,0,10,3,5,2,2,2,2,2,2,2,7,0
359420,9,0,7,2,3,0,1,4,8,7,4,3,9,2,3
359421,7,2,3,5,1,4,2,5,8,2,1,0,3,5,1
359422,1,2,5,8,3,0,8,0,5,5,8,0,0,8,3
359423,6,7,5,4,3,5,0,11,1,6,3,0,3,1,2
359424,8,0,3,1,10,2,1,5,5,9,8,6,5,5,5
359425,8,9,0,0,1,8,6,7,9,8,8,8,8,8,8
359426,9,0,7,10,3,5,5,2,0,8,6,3,5,1,0
359427,2,1,4,1,8,10,7,9,0,0,8,2,1,10,7
359428,5,7,0,10,2,7,6,7,9,0,8,2,10,10,10
359429,7,0,3,8,5,1,11,1,6,6,6,6,10,3,1
359430,1,8,5,9,3,11,6,7,9,10,3,11,10,7,9
359431,3,3,3,5,9,8,3,3,5,3,3,3,0,7,10
359432,9,7,2,4,8,9,3,5,2,2,2,2,5,1,0
359433,1,8,5,1,10,2,10,7,5,5,2,1,10,3,1
359434,10,8,0,10,2,7,2,10,7,0,7,4,0,3,5
359435,2,1,4,4,8,9,10,3,5,2,2,3,3,1,2
359436,0,0,0,3,5,9,10,2,5,5,7,0,4,1,10
359437,4,3,8,7,1,10,9,0,10,2,2,3,2,2,2
359438,8,0,1,1,1,1,5,7,6,8,6,3,1,1,1
359439,0,7,10,5,1,4,10,2,0,7,9,8,7,3,11
359440,2,5,7,9,8,0,3,5,7,0,8,2,4,4,3
359441,2,3,10,0,1,8,2,10,7,6,6,6,5,7,4
359442,6,7,5,1,8,10,2,5,8,2,4,1,2,2,2
359443,7,5,1,0,10,3,2,5,8,0,8,2,4,1,10
359444,1,4,3,3,11,7,11,1,10,10,10,10,4,5,2
359445,7,5,1,8,5,1,4,3,1,0,8,2,4,7,9
359446,0,3,6,1,8,10,2,5,8,2,2,2,2,2,2
359447,1,9,7,7,1,10,0,10,3,2,4,1,7,9,2
359448,1,8,5,0,1,8,1,10,2,1,5,8,5,2,10
359449,0,1,2,8,9,3,5,7,10,2,10,7,4,7,3
359450,0,3,6,6,6,6,0,1,4,7,0,8,6,6,6
359451,8,0,3,6,6,6,5,7,10,6,3,2,9,2,3
359452,1,2,5,9,3,11,2,0,11,2,10,7,8,8,8
359453,8,2,0,10,2,7,5,7,6,3,4,1,3,4,5
359454,7,7,7,9,8,0,7,10,2,9,8,6,2,4,7
359455,9,0,7,4,8,9,6,2,10,3,4,1,8,3,4
359456,8,5,1,3,3,3,1,10,2,5,7,0,7,0,8
359457,6,6,6,1,4,2,7,10,2,4,1,5,6,1,0
359458,0,3,6,5,1,4,7,6,2,7,6,3,10,3,1
359459,8,5,1,1,10,2,8,8,8,7,4,3,0,8,3
359460,7,10,8,2,6,6,5,1,10,6,6,6,1,2,4
359461,0,7,10,1,10,2,3,3,3,0,7,5,0,3,5
359462,7,7,7,10,2,7,7,3,5,6,3,4,8,3,4
359463,0,3,6,0,1,8,5,1,10,0,7,5,3,6,1
359464,9,7,2,0,1,8,10,10,10,6,3,0,10,3,1
359465,1,4,3,7,2,1,5,7,10,1,1,1,1,0,7
359466,1,1,1,1,8,10,1,10,2,1,1,1,2,10,3
359467,0,3,6,7,2,5,0,5,1,5,5,5,7,10,8
359468,7,2,3,2,2,2,3,5,7,10,3,11,3,11,2
359469,10,5,1,9,9,9,7,10,2,0,7,5,3,4,5
359470,2,8,0,0,1,8,1,4,8,4,1,5,4,7,3
359471,8,8,8,8,8,8,8,6,7,10,7,9,2,5,7
359472,3,3,3,8,10,1,10,3,5,0,7,4,1,2,4
359473,10,2,8,6,6,6,5,8,2,6,3,0,7,4,7
359474,7,7,7,10,1,4,2,0,1,7,7,7,7,3,11
359475,10,2,8,3,5,9,5,7,6,9,9,9,10,3,1
359476,10,5,1,10,10,8,11,1,10,3,11,1,9,0,3
359477,2,2,2,3,0,7,1,10,2,10,3,11,2,7,0
359478,8,5,1,5,5,5,10,3,5,8,6,3,5,7,4
359479,8,8,8,6,1,10,3,5,2,8,8,8,8,8,8
359480,1,1,1,2,7,4,5,1,10,9,8,6,4,1,10
359481,2,3,10,3,5,7,2,0,1,0,8,10,1,2,4
359482,5,1,4,8,3,0,10,10,10,0,8,2,3,1,10
359483,7,2,3,7,6,1,3,1,4,3,4,1,7,4,7
359484,9,7,2,8,3,0,3,3,3,7,4,3,7,3,11
359485,5,1,4,0,10,3,5,7,10,6,3,4,10,7,9
359486,5,1,8,3,11,7,3,3,3,2,1,0,4,7,9
359487,7,10,8,2,2,8,9,0,10,0,7,4,5,1,0
359488,7,10,2,11,7,2,10,3,5,10,3,11,0,8,3
359489,3,6,7,8,5,1,5,2,0,4,1,5,10,3,1
359490,3,8,9,1,8,10,3,3,3,4,1,5,1,3,3
359491,9,9,9,4,3,5,8,6,7,9,9,9,1,2,4
359492,5,1,4,5,1,4,4,4,4,8,0,7,4,4,4
359493,2,8,0,4,2,6,11,1,2,5,8,0,10,8,5
359494,7,5,1,8,10,1,6,6,6,4,1,5,10,3,1
359495,5,1,4,3,0,7,7,5,7,7,6,3,7,4,7
359496,1,1,1,4,2,6,4,8,0,10,7,9,10,3,1
359497,6,7,5,0,1,8,1,5,5,10,7,9,11,2,5
359498,10,8,0,9,8,0,7,6,2,4,4,4,4,1,10
359499,8,0,1,8,5,1,8,3,5,8,8,8,2,4,7
359500,0,7,10,9,8,0,7,9,0,3,4,1,2,4,7
359501,3,8,9,5,7,8,5,7,10,0,0,3,5,2,10
359502,6,7,10,3,5,7,3,5,7,0,7,4,2,10,3
359503,2,5,7,6,3,0,10,10,10,2,10,7,1,10,7
359504,1,4,8,0,0,0,0,0,0,8,10,7,2,4,7
359505,5,7,0,7,2,3,2,0,11,3,3,3,3,3,3
359506,1,1,1,10,2,7,0,11,1,1,1,3,2,7,0
359507,0,3,6,10,1,4,11,1,10,7,0,8,4,1,10
359508,0,8,8,10,3,5,0,5,1,0,8,2,2,10,3
359509,1,2,5,11,7,2,7,10,2,8,10,7,4,7,9
359510,6,7,5,8,0,10,4,8,0,9,8,6,2,10,3
359511,8,9,0,3,5,7,6,7,9,1,5,7,5,7,4
359512,4,3,8,2,2,2,1,4,8,9,8,6,2,2,3
359513,9,7,2,0,10,3,4,8,6,4,1,5,1,10,7
359514,5,1,4,4,3,5,1,5,5,7,0,8,0,8,3
359515,1,1,1,3,0,7,2,0,1,3,0,7,1,1,1
359516,8,2,0,10,1,4,9,0,10,5,2,1,3,4,1
359517,5,1,8,8,5,1,11,1,9,4,1,5,9,2,3
359518,0,1,2,1,4,2,1,4,8,4,1,5,2,4,7
359519,10,10,10,10,10,10,7,10,2,3,4,1,4,7,3
359520,7,2,3,0,0,0,4,8,6,3,4,1,3,4,5
359521,10,2,8,0,1,8,2,4,3,3,11,1,2,5,7
359522,3,10,5,8,0,10,7,10,2,5,2,1,2,4,7
359523,1,8,5,10,1,4,10,3,5,0,8,2,3,1,2
359524,10,8,0,9,8,0,1,10,2,5,2,10,5,2,10
359525,0,8,8,11,7,2,3,5,7,8,8,8,8,8,8
359526,4,8,2,7,7,7,8,0,5,0,8,10,4,7,3
359527,7,10,8,8,0,10,10,2,5,4,1,5,8,5,2
359528,8,9,0,8,5,1,2,0,11,8,0,7,8,8,8
359529,5,1,4,2,3,0,0,5,1,5,2,10,10,7,9
359530,5,1,8,2,10,10,4,3,1,8,2,10,2,7,0
359531,1,2,5,4,4,4,2,0,1,2,1,0,3,11,2
359532,5,1,8,1,10,2,5,7,6,7,0,8,7,7,7
359533,1,4,3,1,10,2,3,5,7,5,5,5,7,9,2
359534,8,9,0,7,8,5,5,8,2,3,11,1,3,5,1
359535,4,8,2,2,2,2,10,3,5,5,7,0,11,2,5
359536,1,8,5,1,4,2,4,8,6,5,5,5,2,5,7
359537,2,2,2,9,3,11,2,2,2,7,5,2,3,4,5
359538,9,0,7,1,4,3,3,1,4,7,5,2,10,10,10
359539,5,1,8,4,4,4,6,7,9,1,0,8,4,4,4
359540,8,0,3,7,2,0,4,3,1,7,9,8,2,5,7
359541,1,4,8,7,4,8,4,8,6,4,1,5,9,9,9
359542,2,5,7,9,8,0,2,0,1,1,0,8,1,10,7
359543,5,1,4,9,9,9,10,7,5,9,9,9,0,8,3
359544,8,5,1,0,1,8,1,10,2,6,3,4,2,5,7
359545,4,4,4,4,4,4,7,10,2,4,1,5,7,9,2
359546,5,1,4,11,7,2,5,5,5,8,6,3,4,7,9
359547,0,1,2,7,7,7,3,5,7,9,8,6,2,10,3
359548,0,6,6,5,9,8,6,7,9,4,1,5,3,1,6
359549,6,6,6,3,0,1,7,6,2,1,0,8,7,0,8
359550,8,0,3,5,7,8,11,1,4,11,1,4,4,4,4
359551,0,1,2,4,2,3,5,7,10,0,8,2,4,1,10
359552,0,7,10,5,9,8,4,8,6,0,8,2,11,2,5
359553,2,3,10,9,8,0,3,5,7,9,9,9,3,4,5
359554,1,8,5,7,4,8,11,1,5,5,3,2,3,6,1
359555,10,1,4,8,3,0,2,0,11,10,10,10,2,3,1
359556,10,5,1,9,8,0,5,7,6,5,2,10,10,3,1
359557,0,3,6,2,2,2,9,0,10,7,6,3,0,7,10
359558,9,0,7,7,7,7,10,7,5,7,0,8,7,7,3
359559,9,0,7,7,4,8,10,7,5,4,1,5,4,7,3
359560,3,3,3,3,11,7,3,3,3,10,7,6,2,10,3
359561,0,7,10,4,2,3,8,6,7,0,8,10,8,8,8
359562,4,8,2,7,4,8,8,2,4,0,3,2,4,7,9
359563,9,9,9,1,8,10,3,1,4,5,8,0,9,9,9
359564,1,2,5,0,0,0,2,4,3,10,7,6,3,5,1
359565,2,2,1,10,3,5,6,2,10,3,4,1,2,2,2
359566,10,5,1,10,3,5,0,5,1,7,9,8,0,7,10
359567,0,3,6,11,7,2,2,10,7,10,7,9,10,7,9
359568,2,8,0,7,6,1,5,5,5,5,5,5,10,3,1
359569,1,4,3,5,1,4,8,3,5,0,8,10,5,2,7
359570,1,1,1,2,1,1,1,4,8,7,9,8,4,7,9
359571,10,5,1,0,1,8,0,1,4,0,7,5,7,9,2
359572,6,7,5,10,2,7,8,0,5,0,8,10,1,1,1
359573,2,0,10,5,1,4,8,6,7,10,10,10,4,7,9
359574,8,0,3,10,10,10,0,5,1,10,10,10,10,10,10
359575,5,1,8,8,10,1,10,2,0,7,4,3,4,5,2
359576,9,7,2,8,5,1,5,8,2,0,7,4,3,4,5
359577,0,1,2,8,5,1,3,3,5,3,11,1,7,9,0
359578,4,4,4,3,11,7,0,1,4,4,1,5,6,1,0
359579,0,7,10,4,8,9,0,5,1,0,8,2,3,1,0
359580,2,2,2,7,2,2,7,5,7,2,10,3,2,2,2
359581,5,1,8,5,7,8,8,6,7,4,1,5,5,2,10
359582,3,3,3,3,0,7,11,1,3,7,6,3,10,8,5
359583,7,0,3,2,2,2,7,6,2,2,2,2,8,3,4
359584,0,3,6,4,3,5,5,7,6,7,0,8,2,5,7
359585,0,3,6,10,3,5,2,0,11,8,10,7,10,8,5
359586,9,0,7,3,5,9,3,3,3,7,6,3,3,3,3
359587,10,5,1,3,11,7,5,5,3,4,1,5,5,2,7
359588,3,8,9,0,1,8,1,4,8,9,8,6,3,4,5
359589,0,1,2,4,3,5,4,8,0,6,3,0,5,1,0
359590,8,0,3,2,2,2,1,10,2,4,1,5,1,10,7
359591,10,5,1,4,8,9,6,7,9,0,7,4,7,4,7
359592,1,4,3,7,4,8,7,9,0,2,2,2,3,11,2
359593,9,9,9,9,8,3,0,5,1,2,10,7,7,0,8
359594,10,8,0,4,2,3,8,2,4,2,4,1,4,7,9
359595,1,8,5,1,10,2,10,2,5,2,1,0,10,10,10
359596,0,3,6,0,7,6,5,7,10,5,3,2,9,2,3
359597,5,1,8,1,4,3,2,5,8,10,10,3,10,3,1
359598,2,5,7,4,2,6,5,1,10,10,7,6,0,8,3
359599,9,7,2,10,1,4,8,2,4,1,0,8,11,2,5
359600,3,10,5,3,11,7,10,3,5,4,1,5,10,8,5
359601,7,7,7,1,4,2,3,5,7,8,0,7,10,7,9
359602,5,5,5,8,10,1,3,5,2,11,1,5,7,4,7
359603,9,0,7,2,7,4,5,7,10,1,1,1,2,5,7
359604,7,5,1,10,2,7,1,4,8,3,2,4,1,2,2
359605,0,6,6,8,9,3,6,6,6,1,5,8,7,3,11
359606,2,3,10,11,7,2,3,1,4,3,11,1,6,6,6
359607,9,7,2,7,2,6,9,0,10,6,3,2,9,0,3
359608,1,8,5,1,4,2,8,6,7,8,6,3,0,3,6
359609,7,2,3,10,2,7,5,5,5,4,3,8,5,5,3
359610,8,0,3,8,8,8,8,0,5,4,3,8,8,8,8
359611,10,2,8,11,7,2,2,4,3,8,2,10,3,1,2
359612,8,9,0,9,3,11,10,3,5,6,3,0,7,9,0
359613,7,5,1,3,3,3,9,0,10,3,4,1,5,2,7
359614,2,3,10,10,1,4,1,4,8,1,7,7,4,7,3
359615,0,1,2,1,4,2,5,1,10,5,5,5,8,5,2
359616,1,4,3,3,0,7,8,6,7,7,0,8,3,5,1
359617,3,10,5,11,7,2,4,8,0,2,4,1,3,1,5
359618,0,3,6,5,5,5,9,0,10,3,8,5,10,3,1
359619,10,5,1,4,3,5,2,0,1,2,2,2,0,3,5
359620,3,6,7,9,3,11,0,5,1,3,0,7,5,2,10
359621,2,1,4,2,2,2,8,0,5,0,7,5,8,5,2
359622,8,0,3,5,9,8,2,0,11,5,2,10,6,6,6
359623,8,8,8,7,8,5,6,2,10,2,4,1,1,2,4
359624,7,10,2,1,4,2,5,7,10,7,9,8,0,7,10
359625,3,6,7,9,8,0,8,8,8,3,4,1,2,5,7
359626,9,7,2,8,3,0,2,4,3,3,3,3,3,3,3
359627,5,1,9,5,7,8,8,8,8,7,9,8,9,0,3
359628,1,9,7,8,10,1,11,1,5,8,5,2,3,1,5
359629,7,5,1,3,0,1,6,7,9,3,4,1,0,3,5
359630,4,3,8,2,8,8,10,7,5,5,8,0,3,1,8
359631,1,1,1,5,1,4,5,2,0,10,3,11,1,1,3
359632,3,3,1,10,1,4,8,6,7,4,3,8,4,7,9
359633,10,10,1,1,4,2,8,6,7,8,6,3,10,10,10
359634,0,7,10,3,0,1,11,1,5,10,7,9,4,5,2
359635,0,7,10,10,1,4,3,5,7,7,0,8,5,7,4
359636,5,1,4,3,0,7,1,10,2,5,8,0,7,0,8
359637,6,7,10,6,8,3,6,7,9,10,7,6,11,2,5
359638,2,5,7,0,7,1,0,3,5,0,0,0,1,0,0
359639,7,10,8,0,1,8,6,3,5,0,8,2,4,5,2
359640,0,1,2,10,10,10,1,10,2,9,8,6,1,10,10
359641,9,0,7,8,9,3,7,9,0,4,4,4,3,6,1
359642,5,1,4,1,4,3,5,5,5,3,0,7,5,5,3
359643,7,7,7,3,5,7,8,0,5,4,1,5,1,7,7
359644,2,0,1,6,3,0,5,7,6,10,7,6,4,1,10
359645,10,8,0,9,0,1,0,1,4,11,1,8,8,8,8
359646,2,3,10,4,2,6,0,1,4,8,6,3,10,8,5
359647,3,10,5,3,5,7,4,3,1,7,5,2,10,8,5
359648,7,7,7,4,2,6,7,7,7,2,4,1,4,5,2
359649,3,1,4,10,3,5,6,2,10,10,7,9,7,3,11
359650,6,7,10,10,3,5,0,10,3,5,8,0,5,7,4
359651,0,3,6,3,5,9,4,8,6,3,4,1,10,7,9
359652,4,3,8,7,8,5,1,4,8,5,5,5,7,3,11
359653,10,5,1,1,4,3,7,5,7,6,6,6,2,10,3
359654,4,8,2,5,9,8,7,5,7,2,1,0,1,0,7
359655,3,10,5,8,3,0,8,2,4,4,1,5,7,9,0
359656,7,2,3,4,8,9,8,6,7,8,10,7,4,5,2
359657,2,8,0,9,3,11,1,4,8,4,1,5,2,3,1
359658,4,8,2,3,11,7,10,2,0,8,3,2,3,1,2
359659,6,6,6,1,4,3,3,1,4,7,9,8,2,10,3
359660,5,7,0,10,2,7,0,10,3,3,8,5,5,2,10
359661,3,6,7,11,7,2,2,4,3,4,1,5,5,2,10
359662,0,0,0,4,2,6,5,8,2,2,10,7,7,4,7
359663,6,7,10,8,3,0,5,7,6,1,5,7,5,5,3
359664,0,3,6,6,6,6,0,5,1,6,6,6,4,5,2
359665,5,1,9,2,2,2,5,7,10,1,0,8,2,2,2
359666,10,2,8,8,9,3,1,4,8,0,8,2,8,8,8
359667,2,5,7,2,7,4,10,2,0,0,8,10,4,7,3
359668,10,5,1,3,3,8,3,5,2,10,7,9,10,8,5
359669,1,1,4,3,11,7,1,3,5,1,3,2,7,4,7
359670,10,8,0,1,4,3,1,1,1,6,3,4,3,1,1
359671,1,9,7,1,10,2,8,2,4,4,1,5,0,3,6
359672,6,7,10,8,10,1,8,6,7,0,8,10,3,11,2
359673,6,7,10,4,2,6,3,5,2,2,2,3,2,2,3
359674,4,4,4,5,1,4,2,4,3,3,11,1,4,4,4
359675,5,1,8,6,6,6,8,0,5,6,6,6,3,1,6
359676,0,0,0,8,0,10,7,10,2,0,0,0,11,2,5
359677,8,5,1,8,8,8,0,1,4,7,0,8,2,3,1
359678,3,3,3,9,3,11,11,1,3,1,3,3,3,3,3
359679,10,5,1,1,4,2,10,2,5,5,8,0,1,10,10
359680,9,9,9,9,3,11,3,5,7,9,9,9,8,5,2
359681,0,0,0,2,6,3,0,0,0,7,9,8,5,2,7
359682,0,3,6,0,0,0,8,2,4,7,6,3,3,1,2
359683,7,10,8,1,8,3,10,7,5,1,5,8,1,1,1
359684,1,4,8,2,6,3,7,5,7,0,0,0,0,3,4
359685,0,7,10,6,6,6,5,7,10,6,6,6,6,1,0
359686,7,10,8,10,2,7,5,1,10,2,10,3,3,4,1
359687,0,7,10,0,7,6,5,8,2,5,7,0,5,7,4
359688,7,5,1,3,5,7,6,2,10,1,5,8,10,8,5
359689,3,6,7,8,8,8,2,10,7,1,5,8,5,2,10
359690,5,1,8,5,1,4,0,0,3,3,2,4,11,2,5
359691,4,3,8,10,3,5,4,4,4,8,5,2,7,0,8
359692,10,10,10,10,10,10,4,8,0,4,1,5,2,7,0
359693,8,0,3,7,2,5,3,1,4,2,1,0,5,3,4
359694,8,0,3,4,8,9,8,6,7,0,0,0,8,5,2
359695,10,10,10,7,4,8,10,10,10,10,10,10,7,4,7
359696,7,10,8,3,11,7,5,7,10,0,7,4,4,5,2
359697,3,8,9,5,5,8,2,0,1,4,1,5,5,3,4
359698,0,3,6,0,7,6,5,1,10,7,0,8,5,2,10
359699,9,0,7,3,0,1,1,10,2,2,10,7,2,7,0
359700,10,2,8,5,5,8,3,1,4,5,5,3,1,5,5
359701,0,7,10,11,7,2,5,2,0,6,3,0,2,4,7
359702,3,10,5,2,7,4,7,6,2,7,5,2,9,2,3
359703,2,5,7,10,3,5,7,5,7,0,8,10,10,8,5
359704,0,1,1,8,0,10,5,7,10,7,0,8,10,8,5
359705,7,0,3,3,0,1,7,10,2,2,10,7,5,7,4
359706,6,7,5,11,7,2,7,9,0,8,2,10,4,7,3
359707,4,8,2,9,8,0,3,5,2,8,8,8,8,8,8
